id,title,doi,total_views,total_downloads,total_cites,status,version,size_bytes,created_date,modified_date,published_date,authors,categories,tags,license,defined_type_name,citation,is_embargoed,embargo_date,embargo_type,figshare_url
30619358,On the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: A Rigorous Derivation of Bianconi’s Results from the Entropic Obidi Actions of the Theory of Entropicity (ToE),10.33774/coe-2025-g7ztq,0,0,0,draft,0,0,2025-11-14T12:10:33Z,2025-11-14T12:10:35Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2025). On the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: A Rigorous Derivation of Bianconi’s Results from the Entropic Obidi Actions of the Theory of Entropicity (ToE). figshare. Preprint. https://doi.org/10.33774/coe-2025-g7ztq",False,,,https://figshare.com/articles/preprint/_/30619358
30627200,The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy: From Boundary Diagnostics to a Universal Entropic Field Theory,10.6084/m9.figshare.30627200,298,39,0,private,0,940747,2025-11-15T09:14:35Z,2026-03-29T13:34:35Z,2025-11-15T09:23:51Z,John Onimisi Obidi,"Planetary science (excl. solar system and planetary geology); High energy astrophysics and galactic cosmic rays; General relativity and gravitational waves; Galactic astronomy; Cosmology and extragalactic astronomy; Astronomical instrumentation; Astronomical sciences not elsewhere classified; Astrobiology; Photonics, optoelectronics and optical communications; Terahertz physics; Nonlinear optics and spectroscopy; Lasers and quantum electronics; Atomic, molecular and optical physics not elsewhere classified; Atomic and molecular physics; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Structural properties of condensed matter; Soft condensed matter; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Condensed matter imaging; Condensed matter characterisation technique development; Medical physics; Medical and biological physics not elsewhere classified; Biological physics; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Other physical sciences not elsewhere classified; Complex physical systems; Particle physics; Particle and high energy physics not elsewhere classified; Astroparticle physics and particle cosmology; Field theory and string theory; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Space sciences not elsewhere classified; Space instrumentation; Solar system planetary science (excl. planetary geology); Solar system energetic particles; Mesospheric, thermospheric, ionospheric and magnetospheric physics; Heliophysics and space weather; Astrodynamics and space situational awareness; Integrable systems (classical and quantum); Algebraic structures in mathematical physics; Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Mathematical aspects of general relativity; Mathematical physics not elsewhere classified; Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory; Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter",Keywords  Amari–Čencov α–Connections; Araki Relative Entropy; Atiyah–Singer Index Theorem;  Bekenstein–Hawking Entropy; Bosons; Canonical Quantization; Complex Geodesics; Dark Matter; Dark  Energy; dS/CFT Correspondence; Dirac–Kähler Fermions; Dirac Spinors; Einstein–Hilbert Action; Emer gent Geometry; Entropic Field; Entropic Geodesics; Entropy Geometry; Entropy as Ontic Field; Fermions;  Fisher–Rao Metric; Fubini–Study Metric; G-Field (Bianconi); Ginestra Bianconi; Holographic Pseudo Entropy; Information Geometry; Jacobson Thermodynamics; Kinematic Space (dS2); Klein–Gordon  Equation (Pseudo-Entropy); Local Obidi Action (LOA); Master Entropic Equation (MEE); Modular Op erator ∆; Nonlinear Entropic Dynamics; Obidi Actions; Padmanabhan Entropic Gravity; Pseudo-Entropy  (Takayanagi–Kusuki–Tamaoka); Quantum Entanglement; Quantum Gravity; Rényi Entropy; Relative  Entropy; Shannon Information; Small Positive Cosmological Constant; Spectral Action; Spectral Dynam ics; Spectral Geometry; Spectral Obidi Action (SOA); Spectral Theories; Takayanagi–Kusuki–Tamaoka  Pseudo-Entropy; Theory of Entropicity (ToE); Thermodynamic Gravity; Tsallis Entropy; Vuli–Ndlela  Integral; Yang–Mills Theory.,CC BY 4.0,preprint,"Obidi, John Onimisi (2025). The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy: From Boundary Diagnostics to a Universal Entropic Field Theory. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30627200",False,,,https://figshare.com/articles/preprint/The_Theory_of_Entropicity_ToE_Goes_Beyond_Holographic_Pseudo-Entropy_From_Boundary_Diagnostics_to_a_Universal_Entropic_Field_Theory/30627200
30643277,The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy,10.22541/au.176340906.62496480/v1,0,0,0,draft,0,0,2025-11-17T22:10:28Z,2025-11-17T22:10:30Z,,John Onimisi Obidi; Tadashi Takayanagi,,,CC BY 4.0,preprint,"Obidi, John Onimisi; Takayanagi, Tadashi (2025). The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy. figshare. Preprint. https://doi.org/10.22541/au.176340906.62496480/v1",False,,,https://figshare.com/articles/preprint/_/30643277
30838712,Comparative Analysis Between John Onimisi Obidi’s Theory of Entropicity (ToE) and Waldemar Marek Feldt’s FELDT–HIGGS Universal Bridge (F–HUB) Theory,10.6084/m9.figshare.30838712,55,17,0,private,0,707144,2025-12-09T18:26:36Z,2026-03-30T07:08:54Z,2025-12-09T18:32:44Z,John Onimisi Obidi,"Thermodynamics and statistical physics; Classical physics not elsewhere classified; Electrostatics and electrodynamics; Classical and physical optics; Acoustics and acoustical devices; waves; Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter; Mathematical physics not elsewhere classified; Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory; Mathematical aspects of general relativity; Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Integrable systems (classical and quantum); Algebraic structures in mathematical physics","Quantum Mechanics / Molecular Mechanics (QM/MM), relativity, quantum, cosmology, analytical, deflection, space, time, astronomy, rotation, black hole, gravitation, fundamental, unified theory, Silong Cui, Lorentz factor",CC BY 4.0,journal contribution,"Obidi, John Onimisi (2025). Comparative Analysis Between John Onimisi Obidi’s Theory of Entropicity (ToE) and Waldemar Marek Feldt’s FELDT–HIGGS Universal Bridge (F–HUB) Theory. figshare. Journal contribution. https://doi.org/10.6084/m9.figshare.30838712",False,,,https://figshare.com/articles/journal_contribution/Comparative_Analysis_Between_John_Onimisi_Obidi_s_Theory_of_Entropicity_ToE_and_Waldemar_Marek_Feldt_s_FELDT_HIGGS_Universal_Bridge_F_HUB_Theory/30838712
30958670,The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy: From Boundary Diagnostics to a Universal Entropic Field Theory,10.6084/m9.figshare.30958670,149,34,0,private,0,1004284,2025-12-27T16:37:46Z,2026-03-30T07:21:10Z,2025-12-27T17:04:39Z,John Onimisi Obidi,"Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Astrobiology; Astronomical instrumentation; Astronomical sciences not elsewhere classified; Cosmology and extragalactic astronomy; Galactic astronomy; General relativity and gravitational waves; High energy astrophysics and galactic cosmic rays; Planetary science (excl. solar system and planetary geology); Solar physics; Stellar astronomy and planetary systems; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Degenerate quantum gases and atom optics; Foundations of quantum mechanics; Quantum information, computation and communication; Quantum optics and quantum optomechanics; Quantum physics not elsewhere classified; Quantum technologies; Synchrotrons and accelerators not elsewhere classified; Synchrotrons; Instruments and techniques; Accelerators; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Terahertz physics; Photonics, optoelectronics and optical communications; Nonlinear optics and spectroscopy; Lasers and quantum electronics; Atomic, molecular and optical physics not elsewhere classified; Atomic and molecular physics; Other physical sciences not elsewhere classified; Complex physical systems; Space sciences not elsewhere classified; Space instrumentation; Solar system planetary science (excl. planetary geology); Solar system energetic particles; Mesospheric, thermospheric, ionospheric and magnetospheric physics; Heliophysics and space weather; Astrodynamics and space situational awareness; Surface properties of condensed matter; Structural properties of condensed matter; Soft condensed matter; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Condensed matter imaging; Condensed matter characterisation technique development","Theoretical Physics, Relativity, Entropy, Pseudo-Entropy, Field Theory, Standard Model, Particle Physics, Higgs Field, Higgs Boson, Bosonic Field, Thermodynamics, Quantum Physics, Theory of Entropicity (ToE), Obidi Actions, Field Equations",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy: From Boundary Diagnostics to a Universal Entropic Field Theory. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30958670",False,,,https://figshare.com/articles/preprint/The_Theory_of_Entropicity_ToE_Goes_Beyond_Holographic_Pseudo-Entropy_From_Boundary_Diagnostics_to_a_Universal_Entropic_Field_Theory/30958670
30959819,"Further Expositions on the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy - How the Theory of Entropicity (ToE) Unifies Spectral and Araki Entropies with Tsallis, Rényi, Fisher–Rao, Fubini–Study, and Amari–Čencov Formalisms (Version 1.0)",10.6084/m9.figshare.30959819,75,20,0,private,0,899873,2025-12-28T13:42:46Z,2026-03-30T07:21:33Z,2025-12-28T13:51:17Z,John Onimisi Obidi,"Quantum technologies; Quantum optics and quantum optomechanics; Quantum physics not elsewhere classified; Quantum information, computation and communication; Degenerate quantum gases and atom optics; Foundations of quantum mechanics; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Cosmology and extragalactic astronomy; General relativity and gravitational waves; High energy astrophysics and galactic cosmic rays; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology","General Relativity & Quantum Mechanics Unification, Quantum Mechanical Calculation StudyThe resonance Raman spectroscopic study, quantum field theory,, Standard Model, Particle Physics, Entropy, Holography, Obidi Actions, Theory of Entropicity (ToE)",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). Further Expositions on the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy - How the Theory of Entropicity (ToE) Unifies Spectral and Araki Entropies with Tsallis, Rényi, Fisher–Rao, Fubini–Study, and Amari–Čencov Formalisms (Version 1.0). figshare. Preprint. https://doi.org/10.6084/m9.figshare.30959819",False,,,https://figshare.com/articles/preprint/Further_Expositions_on_the_Theory_of_Entropicity_ToE_and/30959819
30964483,"Entropicity, Neutrino Mixing, and the PMNS Matrix:  A New Perspective on Neutrino Oscillations and Symmetries",10.6084/m9.figshare.30964483,50,10,0,private,0,444991,2025-12-29T15:24:41Z,2026-03-30T07:22:24Z,2025-12-29T15:37:52Z,John Onimisi Obidi,"Terahertz physics; Photonics, optoelectronics and optical communications; Nonlinear optics and spectroscopy; Lasers and quantum electronics; Atomic, molecular and optical physics not elsewhere classified; Atomic and molecular physics; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Soft condensed matter; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Condensed matter imaging; Condensed matter characterisation technique development; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology","Quantum Field Theory and Gravitation, General relativity (Physics), Entropy, Standard Model, Particle Physics, PMNS Matrix, Neutrino Physics",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). Entropicity, Neutrino Mixing, and the PMNS Matrix:  A New Perspective on Neutrino Oscillations and Symmetries. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30964483",False,,,https://figshare.com/articles/preprint/Entropicity_Neutrino_Mixing_and_the_PMNS_Matrix_A_New_Perspective_on_Neutrino_Oscillations_and_Symmetries/30964483
30968344,"The Theory of Entropicity (ToE) Sheds Light on String Theory, Quantum Field Theory, and the Casimir Effect: Strings and Branes are Vibrations of Information [Geometry] in the Entropic Field of ToE",10.6084/m9.figshare.30968344,70,12,0,private,0,748221,2025-12-29T23:39:38Z,2026-03-30T07:22:35Z,2025-12-29T23:47:21Z,John Onimisi Obidi,"Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Other physical sciences not elsewhere classified; Complex physical systems; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Medical physics; Medical and biological physics not elsewhere classified; Biological physics; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Condensed matter imaging; Condensed matter characterisation technique development; Soft condensed matter; Structural properties of condensed matter; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Terahertz physics; Photonics, optoelectronics and optical communications; Nonlinear optics and spectroscopy; Lasers and quantum electronics; Atomic, molecular and optical physics not elsewhere classified; Atomic and molecular physics; High energy astrophysics and galactic cosmic rays; General relativity and gravitational waves; Galactic astronomy; Cosmology and extragalactic astronomy; Astronomical sciences not elsewhere classified; Astronomical instrumentation; Astrobiology","General relativity (Physics) - Mathematics, Casimir Effect, String Theory, Quantum Field Theory, Particle Physics, Standard Model, Theory of Entropicity (ToE), Information Geometry, Temperature of Information, Temperature of Geometry",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). The Theory of Entropicity (ToE) Sheds Light on String Theory, Quantum Field Theory, and the Casimir Effect: Strings and Branes are Vibrations of Information [Geometry] in the Entropic Field of ToE. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30968344",False,,,https://figshare.com/articles/preprint/The_Theory_of_Entropicity_ToE_Sheds_Light_on_String_Theory_Quantum_Field_Theory_and_the_Casimir_Effect_/30968344
30976342,"From the Temperature of Information to the Temperature of Geometry: The Foundations of the Theory of Entropicity (ToE) and the Unification of Quantum and Entropic Reality - A Unified Framework for the Thermodynamic, Quantum, and Geometric Foundations of Physical Reality",10.6084/m9.figshare.30976342,69,10,0,private,0,743118,2025-12-30T20:00:11Z,2026-03-30T07:23:14Z,2025-12-30T20:06:58Z,John Onimisi Obidi,"Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Condensed matter characterisation technique development; Condensed matter imaging; Condensed matter modelling and density functional theory; Condensed matter physics not elsewhere classified; Electronic and magnetic properties of condensed matter; superconductivity; Soft condensed matter; Structural properties of condensed matter; Surface properties of condensed matter; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Terahertz physics; Photonics, optoelectronics and optical communications; Nonlinear optics and spectroscopy; Lasers and quantum electronics; Atomic, molecular and optical physics not elsewhere classified; Atomic and molecular physics; General relativity and gravitational waves; Galactic astronomy; Cosmology and extragalactic astronomy; Astronomical sciences not elsewhere classified; Astronomical instrumentation; Astrobiology; High energy astrophysics and galactic cosmic rays; Solar physics; Planetary science (excl. solar system and planetary geology)","Quantum Physics, General Relativity, Information Geometry, Theory of Entropicity (ToE), Particle Physics, Standard Model, Quantum Field Theory",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). From the Temperature of Information to the Temperature of Geometry: The Foundations of the Theory of Entropicity (ToE) and the Unification of Quantum and Entropic Reality - A Unified Framework for the Thermodynamic, Quantum, and Geometric Foundations of Physical Reality. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30976342",False,,,https://figshare.com/articles/preprint/From_the_Temperature_of_Information_to_the_Temperature_of_Geometry_The_Foundations_of_the_Theory_of_Entropicity_ToE_and_the_Unification_of_Quantum_and_Entropic_Reality_-_A_Unified_Framework_for_the_Thermodynamic_Quantum_and_Geometric_Founda/30976342
30983197,"Collected Works on the Evolution of the Foundations of the Theory of Entropicity(ToE): Establishing Entropy as the Fundamental Field that Underlies and Governs All Observations, Measurements, and Interactions - Volume I: The Conceptual and Philosophical Expositions (Version 1.0)",10.6084/m9.figshare.30983197,77,8,0,private,0,3366879,2025-12-31T22:32:30Z,2026-03-30T07:23:51Z,2025-12-31T22:59:47Z,John Onimisi Obidi,"Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Atomic and molecular physics; Atomic, molecular and optical physics not elsewhere classified; Lasers and quantum electronics; Nonlinear optics and spectroscopy; Photonics, optoelectronics and optical communications; Terahertz physics; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics","Quantum Physics, General Relativity, unification of physics, Standard Model, Particle Physics",CC BY 4.0,book,"Obidi, John Onimisi (2025). Collected Works on the Evolution of the Foundations of the Theory of Entropicity(ToE): Establishing Entropy as the Fundamental Field that Underlies and Governs All Observations, Measurements, and Interactions - Volume I: The Conceptual and Philosophical Expositions (Version 1.0). figshare. Book. https://doi.org/10.6084/m9.figshare.30983197",False,,,https://figshare.com/articles/book/Collected_Works_on_the_Evolution_of_the_Foundations_of_the_Theory_of_Entropicity_ToE_Establishing_Entropy_as_the_Fundamental_Field_that_Underlies_and_Governs_All_Observations_Measurements_and_Interactions_-_Volume_I_The_Conceptual_and_Philo/30983197
30987508,The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy: From Boundary Diagnostics to a Universal Entropic Field Theory,10.33774/coe-2026-h9v6x,0,0,0,draft,0,0,2026-01-02T13:40:33Z,2026-01-02T13:40:35Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2026). The Theory of Entropicity (ToE) Goes Beyond Holographic Pseudo-Entropy: From Boundary Diagnostics to a Universal Entropic Field Theory. figshare. Preprint. https://doi.org/10.33774/coe-2026-h9v6x",False,,,https://figshare.com/articles/preprint/_/30987508
30995746,"Further Expositions on the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: How the Theory of Entropicity (ToE) Unifies Spectral and Araki Entropies with Tsallis, Rényi, Fisher–Rao, Fubini–Study, and Amari–Čencov Formalisms",10.33774/coe-2026-4g2q6,0,0,0,draft,0,0,2026-01-04T12:30:36Z,2026-01-04T12:30:38Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2026). Further Expositions on the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: How the Theory of Entropicity (ToE) Unifies Spectral and Araki Entropies with Tsallis, Rényi, Fisher–Rao, Fubini–Study, and Amari–Čencov Formalisms. figshare. Preprint. https://doi.org/10.33774/coe-2026-4g2q6",False,,,https://figshare.com/articles/preprint/_/30995746
30998890,"Entropicity, Neutrino Mixing, and the PMNS Matrix: A New Perspective on Neutrino Oscillations and Symmetries Based on New Insights from the Theory of Entropicity(ToE)",10.33774/coe-2026-h2tps,0,0,0,draft,0,0,2026-01-05T12:45:52Z,2026-01-05T12:45:54Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2026). Entropicity, Neutrino Mixing, and the PMNS Matrix: A New Perspective on Neutrino Oscillations and Symmetries Based on New Insights from the Theory of Entropicity(ToE). figshare. Preprint. https://doi.org/10.33774/coe-2026-h2tps",False,,,https://figshare.com/articles/preprint/_/30998890
30998893,"From the Temperature of Information to the Temperature of Geometry: The Foundations of the Theory of Entropicity (ToE) and the Unification of Quantum and Entropic Reality - A Unified Framework for the Thermodynamic, Quantum, and Geometric Foundations of Physical Reality",10.33774/coe-2026-44x1x,0,0,0,draft,0,0,2026-01-05T12:45:54Z,2026-01-05T12:45:57Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2026). From the Temperature of Information to the Temperature of Geometry: The Foundations of the Theory of Entropicity (ToE) and the Unification of Quantum and Entropic Reality - A Unified Framework for the Thermodynamic, Quantum, and Geometric Foundations of Physical Reality. figshare. Preprint. https://doi.org/10.33774/coe-2026-44x1x",False,,,https://figshare.com/articles/preprint/_/30998893
32030256,"<b>On the Spectral Obidi Action and the Mathematical Unification of Ginestra Bianconi’s Gravity from Entropy (GfE), Entropic Gravity, Information Geometry, and Generalized Thermodynamics within the Theory of Entropicity (ToE)</b>",10.6084/m9.figshare.32030256,7,1,0,private,0,164051,2026-04-15T22:45:06Z,2026-04-15T23:54:26Z,2026-04-15T23:54:25Z,John Onimisi Obidi,"Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Other physical sciences not elsewhere classified; Complex physical systems; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Astronomical instrumentation; Cosmology and extragalactic astronomy; Galactic astronomy; General relativity and gravitational waves; Astronomical sciences not elsewhere classified; Astrobiology; Photonics, optoelectronics and optical communications; Lasers and quantum electronics; Nonlinear optics and spectroscopy; Atomic, molecular and optical physics not elsewhere classified; Atomic and molecular physics; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Condensed matter characterisation technique development; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Medical physics; Medical and biological physics not elsewhere classified; Biological physics; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Mathematical physics not elsewhere classified; Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory; Mathematical aspects of general relativity; Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Integrable systems (classical and quantum); Algebraic structures in mathematical physics; Algebraic and differential geometry; Group theory and generalisations; Combinatorics and discrete mathematics (excl. physical combinatorics); Applied statistics; Computational statistics; Large and complex data theory; Probability theory; Approximation theory and asymptotic methods; Applied mathematics not elsewhere classified; Calculus of variations, mathematical aspects of systems theory and control theory; Dynamical systems in applications; Biological mathematics; Complex systems; History and philosophy of science; History and philosophy of engineering and technology; Decision theory; Critical theory; Epistemology; Logic; Metaphysics; Phenomenology; Philosophical psychology (incl. moral psychology and philosophy of action); Philosophy not elsewhere classified; Modelling and simulation; Fuzzy computation; Evolutionary computation; Autonomous agents and multiagent systems; Artificial life and complex adaptive systems; Artificial intelligence not elsewhere classified; Knowledge representation and reasoning; Theory of computation not elsewhere classified; Quantum computation","Entropy, Thermodynamics, Relativity, General Relativity, Particle Physics, Standard Model, Ginestra Bianconi, Theory of Entropicity (ToE), Quantum Mechanics, Quantum Physics, Quantum Computation, Entropic Gravity, Holography, Special Relativity, Erik Verlinde, Ted Jacobson, Stephen Hawking, Bekenstein-Hawking Entropy, Thanu Padmanabhan",CC BY 4.0,preprint,"Obidi, John Onimisi (2026). <b>On the Spectral Obidi Action and the Mathematical Unification of Ginestra Bianconi’s Gravity from Entropy (GfE), Entropic Gravity, Information Geometry, and Generalized Thermodynamics within the Theory of Entropicity (ToE)</b>. figshare. Preprint. https://doi.org/10.6084/m9.figshare.32030256",False,,,https://figshare.com/articles/preprint/_b_On_the_Spectral_Obidi_Action_and_the_Mathematical_Unification_of_Ginestra_Bianconi_s_Gravity_from_Entropy_GfE_Entropic_Gravity_Information_Geometry_and_Generalized_Thermodynamics_within_the_Theory_of_Entropicity_ToE_b_/32030256
